Token,Signature,Sender,Receiver,Amount
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,3LZcQBmTCW4AWt2ysk1GyUJwQm5gLMZDZqoHygv3vnZ5rArJCDgvDbB4x5SAdDetvBxpXckUtLbzSJCdkF7KkMan,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,3jSYSk7eBv73zfZULEmfWqX8vmVi5Bzo8sLZRQg5A96h,22221.39069
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4cWKvSH7sc3cVRDEB7z3ny9YbB6Uuix5NfAXRGW1tpjvBpifeG5fqaKD2Xcs31QutrDLwZmPuHAS6rAT1pxctUqL,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,D4pKhpYNeXtHr9o3k1HJ3HQ6hGdh5nZokeYew1FVc2g7,5981940.1952649355
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5UwpTD13QjrAci8tsXzxP1pETzB1tJmYMURKmiHvyjxY8p7RFhqv3SZ3S55B62ArWTE7f4UKab9Cf7EMnnDJdnMv,G3Qfkb7TYk7GpdNRV8shy6tJeQu7k3yXV1x51EuWgH7z,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,13743873.931530952
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4mi9MQAqYgzznpdkQu5VhJN9asXMmUv44ZPFHZp82QNW94vbh8Ynx4oZiaSLVXvBU8KujnrYjft4oLNr1c43VEvJ,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,4wdb8Sy5wjVosaKQ9jreSsGoCFgZ572VvPc6jdSHS9eg,9656149.570936918
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,3dQvw1nKDXp7dzYFH5a28dXTu9ihVKPHqFUzSyabdTVuymwxkMRyrTyrY4c1cvxoy7KP28NDSRvtPcvmBSn2r9yS,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,Ad7UU82os3P1Ne25LqniHhLHNkV9Kap5gvpHkUzW48Bj,5974713.663376
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4zj63sb35a18zWRoBnpSF8GCJaS1z5QXBXxwM6sNkeBybg5Kq1RLhAxttVvcCSqCnmyyV3EVxqyfBCt2K2uRyNmN,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,5aYu7BmVhwzVscZowVpbaa3H1utNUaXaoXSp4PTqxK3Q,10386050.278779984
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5dYymz3dwbU8B6yQbqqwSyWsDBub5fwNuNS4P1Tr9g15xZCHNs6zxjufJqS1jEM4Cd6kVcKYT3MYM3768xedgxW7,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,9dJABaKXnawdUfCVNSdbWkZNtX7NmQVgubGgGFex6r6y,5118352.47073698
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,56y2UuwcD1rAWWfigAxPsWfSYQPF2e3dDfbkvKzByK5zJvVih7MZUU2ZjkZcG2aN8aED7152E4QsMbcQvq8Ch6Lw,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,AkZ3Rp3fJ6FU4cP9nbup4oqtQf3T5YkKU9PAFQUbxasB,5570693.652598977
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,3azMTCkqbs1jK1cX5Eb4ZrogdFgbUH5djF1WjeWnKWPiSmm4DLpAFpZNM3pFLDVFT8EuSZicoC4AKxKsZ6UFK8Az,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,AiNfNi2ePcQMVE2jrkbTRvFTXYGi8C2VVneJYNZNaTyb,542535.868852
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,8cKLcFxLJwRJLn1fa7ZDjobjk5U3hVq81y7a1954B7BGs7b7Bn3tZXzADFr3HahVP9BmUCFYCAaN1ThTbZp1Szd,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,PDo6EYKUs4ZRMsKk7sFWzfYLVtz3gbKnB1WvvGDvMLF,5457632.455735981
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2af57A8M2NKmNm9ZjWijU324Vv9vJs9cVnvnPYfuDd6PwGtRdueVJgMb3f768pS9CS8PBCRAbfTe7sjJqNS8KUh9,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,2HfDqu2G7Eq9cDYihBUZUPknx1qp8fsKZhDERP16tKPt,9417466.841524
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,51emq1wCMz5F8WRdNe8JaA2TxsA72xmfW1HqhMEDW2vTL7cVxzs9mW35gyRAV7cDQMPgjnDt2Y1MsJsdPL3poW99,2LX3RobhrCcnRR9z62dPfKkhdvcpyDxqL5UWcQxdpmWH,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7768556.24861896
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4g7efnkHevKcM1mWaVc6DNh5Z5qkMvJsHJZQVcHeX81SMoZ5ABE52WCLDUrwiAsaAeogursejBnnwGyt7VYc4cvQ,Cq8bDqD1dyVG9YYDm3oLh2nVYqXHpgFEubhbemSQk1Cv,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6855505.333383
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,42e2nEkShXAsv8DZLfWAPzPkzgm9AGHcTbVRQxF2bTXVUZ8bZmNnscrgcnSaiwZCVYTSNoRq8DQeEiJqZEmUnfdB,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,CuzTT28z1DJNx3yFJNzFeQ74zM3YZxYGP6uC7wx3SCAo,5465760.974985
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2Ca1e5pKjpDxm37FuaFHsq3gDcLPAWkAnMrNcS2PChHuzNnQYgXudAKm9MSo2x3URRSaNvL7rEtByYEQCdciUZwc,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,CQBmZRKDyCwGgwf4e6ZZm38PmQvU7JjesUmMGGj7Fy5n,4827912.906509995
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2iri1qbxBMWkZauDAo9SSyjJ5AkarpQaa8JRehpHdrcJW6KRTNtUV573Zxju6J9Aa5DYsit8ypHTujdBpoRRgaty,EPeChqzWAnEMgC3B5bhYnVMWMvVJYdBxGK1iC6CDdDxe,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7358527.83213
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,487y1nNWk5n8om8YN6hzSYRPHx9pWCNPShz2gxHnbmtaDk7UgScSasAF6eixhvirCzLzc25sxfGhPeG8eCTeWpzg,HjsfHkQUipgFE8MyRxW8Wk29m8t5J9saCMn59AnruLq1,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6878625.663339
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,XVbpuvrnJApXKDMNmfKtinQRowA5uRGoQViuiGosKb3YbcUncUuwaSAYdtGmJQXRCCAeFvDAEn5aR4StuJAzbWR,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,D2UuqmLSuE35kEqAZPPKV3uiVPge73ZBogB1wER1bg6o,1967467.607376
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,63Autu1LQVPah8uH6jgFhRJRFF6bjR2ckJneqb1LvbzpxoXBjAPx4AGD1NxRcXC2io7r86HngnwXGveRAuZfBCTm,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,8EkXRtb6EVTsNZkVPfBfzqVL1AWReCgkWdaCyn7QhLze,5432739.5638849735
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,29YYoXhSPBZm9TRcWXQusPM9o9AzuiXpk4dJgC2yQTeE8YLYRMMsmPsMsha6WhMZALKHLszLwfUopeMziqzk94aB,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,8M2MQy4n9myiUgxuAssuDtM6Y7so24WvWab6hnAGprAT,144666.798515
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2TsSa9c9bhbmLRvwC5Xnaw2one86LpCGz2mx8PhU7smadQBDzjnN8QHaZCen1CDK8FNsxMnZfMcZjJk5mkbgsbv2,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,HGLhXHpegfhNy5F39BqnonQjF2Aa8GP4fPPGrUpQ8Xcz,7409547.259709
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,38VUeJZPhywfA2DAeVE7fYr1aWV1mHuSuPhGmTBMTvsVkrEccDGnYrUzWC5WcuPRCBsCFaddrquUZUmNt1Pyu9cU,3jSYSk7eBv73zfZULEmfWqX8vmVi5Bzo8sLZRQg5A96h,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,22221.39069
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4hLH3NAg1R9q9BfX4p9swrDMQYj4EUk9sP5zFEnk21wnzPafcfXtHhg2JMqbbKdfXKsxqSGqzUsXkLVe9jGBjkNf,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,CkQsaXdbyMrzh2RNW2woLhFowJCvSGm7g5tuxNd5LG1q,4738538.130158
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2Pr78YPHyJh4FxAMLasF1qVMWWiyQfXzCUiecXSX1cxREQnMUPNmY99F9gesDHTJPsRgoLxW6KtTwFaaKKKkMJvH,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,DjwJqHx5hCzygGqDCTG4LE8RSdjYVM5T5VqwgePgoMGj,8597384.357025
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5o6wXUWYmwgXEre4gtmUfTWZXx8teBAWt3hobMvt495BbiczJTH5259irDFDkJRrKLcaUkNGDrMuCgNFHpkgABEy,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7Ssehm1rKKKNq4kqrw2Qgz2jwHwGzuAumsebhyRCWdQR,8871577.448303998
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4go5MpEzPWz9z9HH1bNndV8LLyZBps2D9xm5RoANeuXDWUFXoXkd3qhwBStTv2S39hcoJgMTqa5ucm6RktbNCQ6a,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,AiNfNi2ePcQMVE2jrkbTRvFTXYGi8C2VVneJYNZNaTyb,481925.6917179823
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,AwcP1b2tQHt7GDHLZCXZKedYJ9ZAnPwkUKJarPZBQkcCY94LngSsKdgQhzRWg1QgJJwz7TrRzp3joEo2YhbLW3p,9RpQwC2SqRsCbbmUeq6yTrWLaiDShPZwueWWMiqvzeEv,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7072272.218010962
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,38eTzGUyvWrWqCSpeCeP1XuFieC1WCWtGGwApwrMdsMnoqywSsSfEVKdiWd5PSSeAzhEvY9mN29xtqT67X9puTXA,CMrAL76gRwdAZ3aBYajWRYmGxhHLY8Pw3mLQmKJdGcRC,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6953458.823444
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,3ZhSGBe9qJcZfo5RzNm1R7oHn8XWhpeBxiaX4fu5fPf7ZAw99iKj6rB5dUG5DZVnn3EiVtDZfhE282eavMF4u8Lh,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,9U63V4r38Kq9u4TSnrpkVXANJq9FETiUp4BbwP7N4xU1,7541332.676777959
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4AngqvCEZz6V9t6mYqBwv7o8pzW2q4xkxbkThQG3d7gWmZZFwammYRveM8rPuBZMiahdceiYRtp2EFn9sdM1zH6z,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,G5W4RthiKchUuuj9qGmuoKozuDZhwCyiQE7RNy9ZHAQ,4463591.777363
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2mbNZehGfoRZC9ViDSMgrPoLrb3AEf1e52doyEvsP4rPSwUHbRWmTDTKRjY7CATvDGZ5TJmgj2ptF9dLSERdha1f,DJmNCp7Ve3q2Nvt3ezzdoxmauFVjkTCd5vgEQwCdZcSP,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7511778.888796985
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4h3uhQ3cGX4eCNs4Fr9yoDPDjGnSYFTahJsZzGXzK95rfMChn1521BMcmJySNRJyR3cAG8ykV5kPxu2sqHVBbi92,EiN7GShBk7Fjh6DkX4jFyQkjsba6rru3QGgHNeipcrxF,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6446406.332140982
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,rQ692UgzSUaKLegnUwojX3MANd7S4T8YgC1poVjhRTX2tDnTbYrbjxCxihufnTdCQ4KXy6qCvvdeUDjpKFodf7T,EGQV8RK8JmyWP2oEU3PdzNCkUZJM5MJSq5EhWeL3mEqa,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6463975.082705
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,zqsyZwo55pTXXG2Z76MFDyciu7GP9A11qRQMkT6KRWeiHVDeJc1jpQTyve92yCVDYv1rerymvVeJpE4Zj8q9pdY,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,2KZ7TZ16VMNafrnNc4rvpVFJdx2eT61WuxodEUGmRUPs,5242171.552555
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2UXFoibYkhwY3pp13CAPK9PhDMo89EP6BvnzSoTcfRMFfRms6pVobXEVWYddERYNrwUfUyNLzcFHtvSb7mBA4MJN,D2UuqmLSuE35kEqAZPPKV3uiVPge73ZBogB1wER1bg6o,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,1967467.607376
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4rZzd8ZacR8rUgB48Ekf26LHhz88BXRmCS2NhiWwFUtTYrZSetRMeZ5UWLpYBDcArzpPNyjQhgSF9rkUVpHNB6tZ,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,8zuoHTXZ6DtamHejpYqHrrAHBxuTtyVsUfZ6JkBMcQsv,5183304.796716
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5MQ3GzaTyrPzCWn6WbMnUoYVnNivKU5HUbfvNhLi78YPPNytB8fTze948aS7o73A6xpu1WfSCwJ8NJcBroKtkGSW,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,8cKQGYiTVhM6XL5MGVyeh4L9ZYLHCBrq6KFm5JZJD1dd,98850.76498097181
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,64q5CD2t94VpC3VY6kNTmpadGKVmTjVmsqa4jRRGVK6jk9yLh6s9ceWTecPgmRZkV7As8DEVatkbQb7PE9xwtmMK,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,3apjpr3TEgqG7AQxPWb6TDNrP3JZu55qYCjQGwrENUDZ,9538422.273585
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2yVpJHve4ybc5wus5988kCehHtfdTfjnofDeYob6qXiiycEdRa6aupPnAkaeHY1LZrHKFbS8W85xrmVWipfrzUdT,BMexQyhr6YhrWQkx5yPoj4VUicLii9gdhMcuQirPdxba,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6999496.048434
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,3u3GhMk21aVyn2ceydyNntvBw8TYvBECUMDJ7tzZ4WJjTgaSmppVnGpcQ98rAR7ZKuX3h4cPRmCz8F6xoRSxc6Ws,GtRoHHzSbni7V5MQ4CeiA5uJN67QsbksB9ACddjAvQZq,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,5518992.355933
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2FoKqsJuoVSy3PFXonsqjj616z7thaRVqs9RFDMUyEUdEEqn2Qs2zh3zZVoUYUsLHDfTnq9ZG8A1DYadb97AuLuf,Di3QpdFitVQ3ZejgXt1cgyrFnKhKX6itpKX92RtyVTw6,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7188004.970076978
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4cd81BfBoHrT3AB6ACNcvQJPVXgZgRrAabkWtmhXkfydDuL3WYJDpjYHSLc4rPx4phthRUmxAEVq1vMUyrHsLRnX,EaJ4fsoFwVzG6qJJZhSdzUqEJotEyfwMZNZn86hqtYpB,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,31876.933893978596
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,TvC91rBaUzHk2Ect5T5yc2hSMwvH9hsRh5F9Ap2ZtiMnSiyypxnqfDGaqR2NEnJh7cxZ7HLHrbBBYj67LXqRusa,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,BCq7pAbDAXT5yM1eFcf1GV3BTtfGpBeRaDvt6tF3qfG9,5238923.389745951
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,27MXwhu6uJxVprAN4wbV19QasfeNyBGuMFhd7sNixu6U6HxUMpq4jssDLuQSbYmZCyabeUB1MTqpQGzN2CmPDHDK,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6gcu4sskpmXMSdAbZA4XwUa75beD1s7wFPq7grbPER5x,4646789.735923
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,oNBcRNx1B1ii6bX4CUQ9uER6w9ND5dS5nuU55vZH8PWSu9sELLBJfP9h4qLfqn7iBZp2ohRLxGfFVP3wqYjJa4E,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,CxUSf2p3mhWT1fsS64aVhFwJDcjAp1CmsENqosQ9NyQw,9042590.626785994
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5zW9PWYmZhZgKg45bmVsK91oYzEviXdtCwJw9rZRNxvPwhAvrMEUbZCs1CtDQiingwLWVakEshXtm6wTNjtXdodD,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,4aJPu6X2CEkKCfvAdLnmX5MNkSzuVAkFY6W2fdGDo1qi,4400216.018489
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5dBykC6KZwnGQmtc3TYtx99K9MSGKmZZopdHE9Nv79p1RFhQ8RkzKDG9vJcuLzUWANUZQPsvCySHJkn4B84fGWW9,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,59DCE9yRE5JTUsNQWJDKjnXL2VeL5JK1zzCUfByTkSEj,8112837.00168097
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,kUspH87Ba1Hug25ojyHQK5j9geuSxbK2eiLPA9HdTy2Wk6MdadxBVJf4RaccVPvJjkAdW7TkU8ahBP9yW9XMNDM,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,FHKbeQmT16PXrbQadSNWRJArEZq2rpJvtkgS28CbcY4C,8820464.04974699
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2z1eyr6hBanwEJqS34couLoeP5fmbiierZj9D3LMQaj3Rob2zLdg4bH38TRs1QH5YruTaw1pisBkYawA8yWuyijZ,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,88MEuy57xM5dRV1GUJ36CxMvuCQLmZeN69JPeJ7grKVk,44789.59706699848
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2jPomR5cPfXzfMDkErtEXmZQfWNo4XvqxCV7jCxu3WkjtKiPTF5d6hvAPAXXkAP2PL1HWUBuw2qFwxhdBRrV8F3a,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,8eDR466fMToSMkCZ7bvZuFig4Q9wVF5hpfB9FGVFWHQN,4531613.612212
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5wkrBGbbTXppFXjvqugsF4EkMzs3Zjy2qt8kjzxzF3C5sJjZHY8x5LY7LrCktnX9hSL6g5GjNKz8uQkgeh5saMJK,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,AERTfPSaV134pMRKbiuHu6BGUPns8ytrwyLW9M2Sorw6,4456232.102599
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4HJxYQqs8huGXHAuX43Mx8xutv4RycxYQU14Bh34nvv2ZHESQ7vsYGeT4KTJ1xKWHPuZhbbKXLDavRzb8X6ZjRcA,88MEuy57xM5dRV1GUJ36CxMvuCQLmZeN69JPeJ7grKVk,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,50783.515911996365
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,46aDx2ccoMxibdoi7RAYESZXX874V2RtQAyhu2aeQWtbxEYQHGjtCtYdvP435YArGfdJqvciGGReyTSC8mwWcJTx,B4LLP9Jh7yUAdwuH7BiAS233vpCQ4wKyG9RkmvTjdfBB,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7475207.505396
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2D6ETn8Dvg94kqJHGdZkDC3pFPK31kMYZRbXtSh9U3pTKvybRbdwB91AUY1bmQKxLYipYL211tYjLvW9mGEPyirq,8kYrkZDjwJFyFgKNUZuJdTeHMDGHQmmCGqRSwAbUi5hH,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,6636817.486981988
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,yr2mouFc56FsUMrSxtLeHLdK5h2VpvYJDUQhmRDguYbiSqw5beK3ZK8exahh9tgou3LivQak3kK3uuqnNrnM282,8aPJzVFxThnjy2Xi5sHw5CxkWyRpGGLEFhYYnJsf6CjU,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,164144.832109
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,56NZvPzb5BbCv4aL6ewTBXCL1zCJe3yQWsPLt4zDNt1hLdKKcd4jxbepUwVyKuTekecwcdMUPZa5zmE6VGhGogaw,6RiJ35hjTDwihH4rNDkEiHmbNRD824BRk2bed6s7DKSi,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,7421815.258581996
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4uBQcVhc426PoAQHCTgEMUcNich1tvv4K7XdjZnvpw7vTsRuk31r3r9Avd4H4a3dSsEPTXaK57f5jVkwKV7x5mqm,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,A4acT7V3f5fPjD8a2JkXnMNYjDMTHATaaZYhtS8bmVcK,12991134.694335
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4W81k3JASumPczic36VxrB8xkacfBd8T9FgkcSqSVR4wgce3PmJEMLhisGQVziZTLJ8BDYLNrW6rt2JjRDmdnngW,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,4ArPnPKEMevAURQ6iHWWMYAksdNaCshgfkUK86LcmEib,4574988.501306951
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,384NuifgDJZye7ZdNEBSzyndvTQGzydTNAYPxE496kr254WuyhSGwsw9SnLb96ZfCMNi2CFeFUwi1KHyTxHLddZj,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,A4acT7V3f5fPjD8a2JkXnMNYjDMTHATaaZYhtS8bmVcK,2285050.3846879993
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,52Zgr3sGVCX6Q8NLt9AB92mHWoGwnfyAYj8x5frwHAXUX8QsLYLdub7SdYzaypjHecvydG66CEnRAgF5Tosn3uuP,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,Z7niCqDi8i8BuYABzFFub5tk7gkGMRbEffD1nVXza39,3990548.6883069873
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,5Cz2n85CXwd22w5m7GTrznXWFBateA2QEzBtziepVHpGfvEKHwgte4j7NTfyaFMYCQfnL7nq1n4o1N5rMj9LaEiS,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,FP1msLFVtd8VksqxpHq7cdxu2LJKBKxTs5sUtP8UfKoD,12031971.209519
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,4a9RaErTvDrhR9HBAGpjYDzGqGvGbzvxpErsWWBFWEofUmEe8gpB1BJSsdN71Y68jJNrQQfcpNcyd2P44RbHXghB,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,H98Rcy2Lz84cp5YYvTwYcQUZTCQopjyKSMEY36WjigeF,4134074.796068
JDpyBnCf3Q5uLYSaCwUQedjfKKQxEow4AzicnTbPpump,2Fi1nVLFSZKuc243qzvEm1pS9qxyH42x6uRuBYxSjRHyWAqaKkmMzpnaPnc9WzHienq8xPYwUAbE8mjohkiPbYxb,8zuoHTXZ6DtamHejpYqHrrAHBxuTtyVsUfZ6JkBMcQsv,CiWNwEGJHasRnV638Z5bLzZ4QEK7dpvkVxjcgLxjzR1s,5183304.796716
